"","study_id","vector_id","vector_id_new","year","month","season","genus","species","sample_size","country","location_name","full_location_name","topography","ecoregion","gps_latitude","gps_longitude"
"164",141,302,"vec_302","1972","August_to_september","Rainy","Aedes","metallicus",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"165",141,303,"vec_303","1972","August_to_september","Rainy","Culex","neavei",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"166",141,304,"vec_304","1972","August_to_september","Rainy","Culex","poicilipes",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"167",141,305,"vec_305","1972","August_to_september","Rainy","Culex","tritaeniorhynchus",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"168",141,306,"vec_306","1976","October","Rainy","Mansonia","africana",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"169",141,307,"vec_307","1976","October","Rainy","Mansonia","uniformis",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"170",141,308,"vec_308","1976","October","Rainy","Aedes","dalzieli",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"171",141,309,"vec_309","1976","October","Rainy","Aedes","fowleri",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"172",141,310,"vec_310","1976","October","Rainy","Aedes","metallicus",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"173",141,311,"vec_311","1976","October","Rainy","Culex","tritaeniorhynchus",1,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"174",146,312,"vec_312","2012","January","Dry","Argas","parsicus",1,"Senegal","ndiop","Ndiop, Senegal","","",15.94852272,-16.3454365
"175",146,313,"vec_313","2004","May","Dry","Rhipicephalus","sp.",1,"Senegal","kossanto","Kossanto, Senegal","","",13.1338061,-11.96741482
"176",146,314,"vec_314","2008","January","Dry","Rhipicephalus","sp.",1,"Senegal","raouna_djidere","Raouna Djidere, Senegal","","",13.02352723,-15.0407999
"177",146,315,"vec_315","2008","March","Dry","Rhipicephalus","sp.",1,"Senegal","mballo_counda_woudou","Mballo Counda Woudou, Senegal","","",12.99962365,-14.01678472
"178",146,316,"vec_316","2008","March","Dry","Rhipicephalus","sp.",1,"Senegal","djiro_mantoro","Djiro Mantoro, Senegal","","",13.03333333,-16.03333333
"179",146,317,"vec_317","2008","March","Dry","Rhipicephalus","sp.",1,"Senegal","abene","Abene, Senegal","","",12.99852698,-16.72104094
"180",167,318,"vec_318","1991","August_to_november","Both","Ambylomma","variegatum",356,"Gambia","kerr_serign","Kerr Serign, Gambia","","",13.43265626,-16.72074001
"181",167,319,"vec_319","1991","August_to_november","Both","Hyalomma","sp.",64,"Gambia","kerr_serign","Kerr Serign, Gambia","","",13.43265626,-16.72074001
"182",175,320,"vec_320","1993","All_months","Both","Reticulinasus","camicasi",1,"Senegal","dakar","Dakar, Senegal","","",14.71580388,-17.46886942
"183",175,321,"vec_321","1993","All_months","Both","Reticulinasus","camicasi",1,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"184",175,322,"vec_322","1993","All_months","Both","Reticulinasus","camicasi",1,"Senegal","saboya","Saboya, Senegal","","",13.61944148,-16.08202734
"185",175,323,"vec_323","1993","All_months","Both","Reticulinasus","camicasi",1,"Senegal","salemata","Salemata, Senegal","","",12.63424977,-12.81956449
"186",175,324,"vec_324","1993","All_months","Both","Reticulinasus","camicasi",1,"Senegal","etiolo","Etiolo, Senegal","","",12.5893936,-12.85589941
"187",175,325,"vec_325","1993","All_months","Both","Reticulinasus","camicasi",1,"Senegal","kedougou","Kedougou, Senegal","","",12.5607117,-12.19002939
"188",193,326,"vec_326","1995_1996","All_months","Both","Ambylomma","variegatum",5713,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"189",193,327,"vec_327","1995_1996","All_months","Both","Rhipicephalus","senegalensis",2475,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"190",193,328,"vec_328","1995_1996","All_months","Both","Hyalomma","truncatum",651,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"191",193,329,"vec_329","1995_1996","All_months","Both","Hyalomma","marginatum_rufipes",210,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"192",193,330,"vec_330","1995_1996","All_months","Both","Boophilus","decoloratus",50,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"193",193,331,"vec_331","1995_1996","All_months","Both","Boophilus","geigyi",20,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"194",210,332,"vec_332","2002","November","Dry","Aedes","vexans",7138,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"195",210,333,"vec_333","2002","November","Dry","Aedes","sudanensis",156,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"196",210,334,"vec_334","2002","November","Dry","Aedes","fowleri",60,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"197",210,335,"vec_335","2002","November","Dry","Culex","poicilipes",242,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"198",210,336,"vec_336","2002","November","Dry","Culex","sp.",56,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"199",210,337,"vec_337","2002","November","Dry","Aedes","sp.",2,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"200",219,338,"vec_338","2007","All_months","Both","Ambylomma","variegatum",40,"Gambia","kerr_serign","Kerr Serign, Gambia","","",13.43265626,-16.72074001
"201",219,339,"vec_339","2007","All_months","Both","Ambylomma","variegatum",42,"Gambia","giboro_kuta","Giboro Kuta, Gambia","","",13.18741149,-16.57235126
"202",219,340,"vec_340","2007","All_months","Both","Ambylomma","variegatum",50,"Gambia","tumani_tenda","Tumani Tenda, Gambia","","",13.21570534,-16.47530216
"203",219,341,"vec_341","2007","All_months","Both","Ambylomma","variegatum",38,"Gambia","mandinaba","Mandinaba, Gambia","","",13.27966314,-16.58979097
"204",219,342,"vec_342","2007","All_months","Both","Ambylomma","variegatum",55,"Gambia","brefet","Brefet, Gambia","","",13.24401974,-16.38029741
"205",219,343,"vec_343","2007","All_months","Both","Ambylomma","variegatum",46,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"206",219,344,"vec_344","2007","All_months","Both","Ambylomma","variegatum",50,"Gambia","burong","Burong, Gambia","","",13.32697821,-16.17820252
"207",219,345,"vec_345","2007","All_months","Both","Ambylomma","variegatum",40,"Gambia","kollikunda","Kollikunda, Gambia","","",NA,NA
"208",219,346,"vec_346","2007","All_months","Both","Ambylomma","variegatum",35,"Gambia","mbappa_ba","Mbappa Ba, Gambia","","",13.58766108,-15.48180046
"209",219,347,"vec_347","2007","All_months","Both","Ambylomma","variegatum",30,"Gambia","mbappa_mariga","Mbappa Mariga, Gambia","","",13.58752659,-15.48280811
"210",219,348,"vec_348","2007","All_months","Both","Ambylomma","variegatum",40,"Gambia","yorro_beri_kunda","Yorro Beri Kunda, Gambia","","",13.49398171,-14.75356213
"211",219,349,"vec_349","2007","All_months","Both","Ambylomma","variegatum",25,"Gambia","sare_sofi","Sare Sofi, Gambia","","",13.41651667,-14.51715057
"212",219,350,"vec_350","2007","All_months","Both","Ambylomma","variegatum",25,"Gambia","mamud_fana","Mamud Fana, Gambia","","",13.59606322,-15.11892918
"213",219,351,"vec_351","2007","All_months","Both","Ambylomma","variegatum",42,"Gambia","jimballa_kerr_malick","Jimballa Kerr Malick, Gambia","","",13.74458235,-15.38646096
"214",219,352,"vec_352","2007","All_months","Both","Ambylomma","variegatum",50,"Gambia","kulkullay","Kulkullay, Gambia","","",NA,NA
"215",219,353,"vec_353","2007","All_months","Both","Ambylomma","variegatum",50,"Gambia","sare_demba_torro","Sare Demba Torro, Gambia","","",13.43338819,-14.31644515
"216",446,354,"vec_354","2014","July_to_november","Rainy","Aedes","aegypti",0,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"217",446,355,"vec_355","2014","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"218",446,356,"vec_356","2014","July_to_november","Rainy","Aedes","sudanensis",0,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"219",446,357,"vec_357","2014","July_to_november","Rainy","Aedes","sp.",0,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"220",446,358,"vec_358","2014","July_to_november","Rainy","Aedes","vexans_arabiensis",0,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"221",446,359,"vec_359","2014","July_to_november","Rainy","Culex","antennatus",68,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"222",446,360,"vec_360","2014","July_to_november","Rainy","Culex","neavei",70,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"223",446,361,"vec_361","2014","July_to_november","Rainy","Culex","perfuscus",362,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"224",446,362,"vec_362","2014","July_to_november","Rainy","Culex","poicilipes",120,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"225",446,363,"vec_363","2014","July_to_november","Rainy","Culex","quinquefasciatus",43,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"226",446,364,"vec_364","2014","July_to_november","Rainy","Culex","tritaeniorhynchus",29400,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"227",446,365,"vec_365","2014","July_to_november","Rainy","Mansonia","uniformis",16495,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"228",446,366,"vec_366","2014","July_to_november","Rainy","Aedes","aegypti",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"229",446,367,"vec_367","2014","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"230",446,368,"vec_368","2014","July_to_november","Rainy","Aedes","sudanensis",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"231",446,369,"vec_369","2014","July_to_november","Rainy","Aedes","sp.",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"232",446,370,"vec_370","2014","July_to_november","Rainy","Aedes","vexans_arabiensis",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"233",446,371,"vec_371","2014","July_to_november","Rainy","Culex","antennatus",748,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"234",446,372,"vec_372","2014","July_to_november","Rainy","Culex","neavei",2152,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"235",446,373,"vec_373","2014","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"236",446,374,"vec_374","2014","July_to_november","Rainy","Culex","poicilipes",791,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"237",446,375,"vec_375","2014","July_to_november","Rainy","Culex","quinquefasciatus",254,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"238",446,376,"vec_376","2014","July_to_november","Rainy","Culex","tritaeniorhynchus",37580,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"239",446,377,"vec_377","2014","July_to_november","Rainy","Mansonia","uniformis",28299,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"240",446,378,"vec_378","2014","July_to_november","Rainy","Aedes","aegypti",9,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"241",446,379,"vec_379","2014","July_to_november","Rainy","Aedes","fowleri",1,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"242",446,380,"vec_380","2014","July_to_november","Rainy","Aedes","sudanensis",140,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"243",446,381,"vec_381","2014","July_to_november","Rainy","Aedes","sp.",1,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"244",446,382,"vec_382","2014","July_to_november","Rainy","Aedes","vexans_arabiensis",86653,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"245",446,383,"vec_383","2014","July_to_november","Rainy","Culex","antennatus",15,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"246",446,384,"vec_384","2014","July_to_november","Rainy","Culex","neavei",2,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"247",446,385,"vec_385","2014","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"248",446,386,"vec_386","2014","July_to_november","Rainy","Culex","poicilipes",18,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"249",446,387,"vec_387","2014","July_to_november","Rainy","Culex","quinquefasciatus",0,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"250",446,388,"vec_388","2014","July_to_november","Rainy","Culex","tritaeniorhynchus",165,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"251",446,389,"vec_389","2014","July_to_november","Rainy","Mansonia","uniformis",2,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"252",446,390,"vec_390","2014","July_to_november","Rainy","Aedes","aegypti",10,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"253",446,391,"vec_391","2014","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"254",446,392,"vec_392","2014","July_to_november","Rainy","Aedes","sudanensis",52,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"255",446,393,"vec_393","2014","July_to_november","Rainy","Aedes","sp.",16,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"256",446,394,"vec_394","2014","July_to_november","Rainy","Aedes","vexans_arabiensis",15164,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"257",446,395,"vec_395","2014","July_to_november","Rainy","Culex","antennatus",0,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"258",446,396,"vec_396","2014","July_to_november","Rainy","Culex","neavei",NA,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"259",446,397,"vec_397","2014","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"260",446,398,"vec_398","2014","July_to_november","Rainy","Culex","poicilipes",46,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"261",446,399,"vec_399","2014","July_to_november","Rainy","Culex","quinquefasciatus",3,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"262",446,400,"vec_400","2014","July_to_november","Rainy","Culex","tritaeniorhynchus",22,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"263",446,401,"vec_401","2014","July_to_november","Rainy","Mansonia","uniformis",2,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"264",446,402,"vec_402","2014","July_to_november","Rainy","Aedes","aegypti",1,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"265",446,403,"vec_403","2014","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"266",446,404,"vec_404","2014","July_to_november","Rainy","Aedes","sudanensis",11,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"267",446,405,"vec_405","2014","July_to_november","Rainy","Aedes","sp.",9,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"268",446,406,"vec_406","2014","July_to_november","Rainy","Aedes","vexans_arabiensis",3535,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"269",446,407,"vec_407","2014","July_to_november","Rainy","Culex","antennatus",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"270",446,408,"vec_408","2014","July_to_november","Rainy","Culex","neavei",9,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"271",446,409,"vec_409","2014","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"272",446,410,"vec_410","2014","July_to_november","Rainy","Culex","poicilipes",115,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"273",446,411,"vec_411","2014","July_to_november","Rainy","Culex","quinquefasciatus",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"274",446,412,"vec_412","2014","July_to_november","Rainy","Culex","tritaeniorhynchus",31,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"275",446,413,"vec_413","2014","July_to_november","Rainy","Mansonia","uniformis",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"276",446,414,"vec_414","2015","July_to_november","Rainy","Aedes","aegypti",1,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"277",446,415,"vec_415","2015","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"278",446,416,"vec_416","2015","July_to_november","Rainy","Aedes","sudanensis",2,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"279",446,417,"vec_417","2015","July_to_november","Rainy","Aedes","sp.",0,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"280",446,418,"vec_418","2015","July_to_november","Rainy","Aedes","vexans_arabiensis",9,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"281",446,419,"vec_419","2015","July_to_november","Rainy","Culex","antennatus",2334,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"282",446,420,"vec_420","2015","July_to_november","Rainy","Culex","neavei",6,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"283",446,421,"vec_421","2015","July_to_november","Rainy","Culex","perfuscus",439,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"284",446,422,"vec_422","2015","July_to_november","Rainy","Culex","poicilipes",581,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"285",446,423,"vec_423","2015","July_to_november","Rainy","Culex","quinquefasciatus",31,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"286",446,424,"vec_424","2015","July_to_november","Rainy","Culex","tritaeniorhynchus",40080,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"287",446,425,"vec_425","2015","July_to_november","Rainy","Mansonia","uniformis",27754,"Senegal","diama","Diama, Senegal","","",16.2115,-16.392113
"288",446,426,"vec_426","2015","July_to_november","Rainy","Aedes","aegypti",1,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"289",446,427,"vec_427","2015","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"290",446,428,"vec_428","2015","July_to_november","Rainy","Aedes","sudanensis",2,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"291",446,429,"vec_429","2015","July_to_november","Rainy","Aedes","sp.",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"292",446,430,"vec_430","2015","July_to_november","Rainy","Aedes","vexans_arabiensis",30,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"293",446,431,"vec_431","2015","July_to_november","Rainy","Culex","antennatus",915,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"294",446,432,"vec_432","2015","July_to_november","Rainy","Culex","neavei",25,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"295",446,433,"vec_433","2015","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"296",446,434,"vec_434","2015","July_to_november","Rainy","Culex","poicilipes",386,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"297",446,435,"vec_435","2015","July_to_november","Rainy","Culex","quinquefasciatus",27,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"298",446,436,"vec_436","2015","July_to_november","Rainy","Culex","tritaeniorhynchus",10341,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"299",446,437,"vec_437","2015","July_to_november","Rainy","Mansonia","uniformis",14302,"Senegal","dande_mayo_loboudou","Dande Mayo Loboudou, Senegal","","",15.947701,-15.939505
"300",446,438,"vec_438","2015","July_to_november","Rainy","Aedes","aegypti",7,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"301",446,439,"vec_439","2015","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"302",446,440,"vec_440","2015","July_to_november","Rainy","Aedes","sudanensis",63,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"303",446,441,"vec_441","2015","July_to_november","Rainy","Aedes","sp.",0,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"304",446,442,"vec_442","2015","July_to_november","Rainy","Aedes","vexans_arabiensis",3720,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"305",446,443,"vec_443","2015","July_to_november","Rainy","Culex","antennatus",8,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"306",446,444,"vec_444","2015","July_to_november","Rainy","Culex","neavei",0,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"307",446,445,"vec_445","2015","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"308",446,446,"vec_446","2015","July_to_november","Rainy","Culex","poicilipes",50,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"309",446,447,"vec_447","2015","July_to_november","Rainy","Culex","quinquefasciatus",4,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"310",446,448,"vec_448","2015","July_to_november","Rainy","Culex","tritaeniorhynchus",13,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"311",446,449,"vec_449","2015","July_to_november","Rainy","Mansonia","uniformis",2,"Senegal","diaby","Diaby, Senegal","","",15.288365,-14.485538
"312",446,450,"vec_450","2015","July_to_november","Rainy","Aedes","aegypti",6,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"313",446,451,"vec_451","2015","July_to_november","Rainy","Aedes","fowleri",15,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"314",446,452,"vec_452","2015","July_to_november","Rainy","Aedes","sudanensis",50,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"315",446,453,"vec_453","2015","July_to_november","Rainy","Aedes","sp.",51,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"316",446,454,"vec_454","2015","July_to_november","Rainy","Aedes","vexans_arabiensis",2512,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"317",446,455,"vec_455","2015","July_to_november","Rainy","Culex","antennatus",1,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"318",446,456,"vec_456","2015","July_to_november","Rainy","Culex","neavei",0,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"319",446,457,"vec_457","2015","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"320",446,458,"vec_458","2015","July_to_november","Rainy","Culex","poicilipes",1,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"321",446,459,"vec_459","2015","July_to_november","Rainy","Culex","quinquefasciatus",2,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"322",446,460,"vec_460","2015","July_to_november","Rainy","Culex","tritaeniorhynchus",54,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"323",446,461,"vec_461","2015","July_to_november","Rainy","Mansonia","uniformis",0,"Senegal","demba_djidou","Demba Djidou, Senegal","","",15.281546,-14.451333
"324",446,462,"vec_462","2015","July_to_november","Rainy","Aedes","aegypti",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"325",446,463,"vec_463","2015","July_to_november","Rainy","Aedes","fowleri",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"326",446,464,"vec_464","2015","July_to_november","Rainy","Aedes","sudanensis",10,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"327",446,465,"vec_465","2015","July_to_november","Rainy","Aedes","sp.",1,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"328",446,466,"vec_466","2015","July_to_november","Rainy","Aedes","vexans_arabiensis",582,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"329",446,467,"vec_467","2015","July_to_november","Rainy","Culex","antennatus",1,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"330",446,468,"vec_468","2015","July_to_november","Rainy","Culex","neavei",3,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"331",446,469,"vec_469","2015","July_to_november","Rainy","Culex","perfuscus",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"332",446,470,"vec_470","2015","July_to_november","Rainy","Culex","poicilipes",56,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"333",446,471,"vec_471","2015","July_to_november","Rainy","Culex","quinquefasciatus",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"334",446,472,"vec_472","2015","July_to_november","Rainy","Culex","tritaeniorhynchus",24,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"335",446,473,"vec_473","2015","July_to_november","Rainy","Mansonia","uniformis",0,"Senegal","nacara","Nacara, Senegal","","",15.223089,-14.438562
"336",536,474,"vec_474","2013","June","Rainy","Rhipicephalus","evertesi_evertesi",48,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.91668,-15.966675
"337",536,475,"vec_475","2014","June","Rainy","Rhipicephalus","evertesi_evertesi",124,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.91668,-15.966675
"338",536,476,"vec_476","2014","June","Rainy","Hyalomma","rufipes",17,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.91668,-15.966675
"339",536,477,"vec_477","2014","June","Rainy","Hyalomma","impeltatum",10,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.91668,-15.966675
"340",536,478,"vec_478","2014","June","Rainy","Rhipicephalus","bursa",3,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.91668,-15.966675
"341",536,479,"vec_479","2014","June","Rainy","Rhipicephalus","muhsamae",2,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.91668,-15.966675
"342",568,480,"vec_480","2012","All_months","Rainy","Aedes","aegypti",1,"Senegal","dakar","Dakar, Senegal","","",14.71580388,-17.46886942
"343",568,481,"vec_481","2012","All_months","Rainy","Aedes","aegypti",1,"Senegal","kedougou","Kedougou, Senegal","","",12.5607117,-12.19002939
